Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeGroup,TenureGroup,OverTimeRisk,PromotionStatus,CareerStage,IncomePerWorkingYear,RoleTenureRatio
40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10435,25800,1,No,13,3,4,2,18,2,3,18,15,14,12,0,36-45,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,549.2105263157895,0.7894736842105263
35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,No,12,3,4,1,15,5,3,14,11,2,9,0,26-35,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,259.25,0.7333333333333333
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,No,17,3,1,3,9,2,2,4,3,0,2,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,576.8,0.6
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,No,13,3,4,0,10,2,1,9,2,3,8,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,458.3636363636364,0.2
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,No,19,3,1,2,10,3,3,10,7,3,9,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,524.5454545454545,0.6363636363636364
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Yes,19,3,4,1,10,6,4,5,4,0,2,0,36-45,Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,705.0909090909091,0.6666666666666666
35,Yes,Travel_Rarely,737,Sales,10,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,No,17,3,3,0,15,3,3,13,12,6,0,1,26-35,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,644.125,0.8571428571428571
37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,No,11,3,1,1,8,2,1,8,4,7,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,437.3333333333333,0.4444444444444444
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3,0,36-45,Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,418.1578947368421,0.4
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2,0,36-45,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,382.8666666666667,0.6363636363636364
48,No,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,No,25,4,2,1,23,3,3,2,2,2,2,0,46-55,High,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,633.4166666666666,0.6666666666666666
35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,2,1,26-35,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,680.0,0.6666666666666666
24,No,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Yes,13,3,3,0,6,2,3,6,3,1,3,0,<=25,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,537.1428571428571,0.42857142857142855
27,No,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2,0,26-35,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,586.1666666666666,0.5
27,No,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,368.57142857142856,0.4
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,1,36-45,Low,4-5 years,High Risk,Recent promotion <5 years,Experienced,196.9090909090909,0.4
29,No,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,No,11,3,3,0,8,2,3,5,2,1,4,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,652.1111111111111,0.3333333333333333
36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,No,12,3,3,2,9,6,3,3,2,0,2,0,36-45,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,800.8,0.5
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,No,17,3,3,2,7,6,3,7,7,0,7,0,<=25,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,650.75,0.875
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,No,21,4,3,0,7,3,3,5,4,1,0,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,661.875,0.6666666666666666
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2,0,46-55,High,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,586.1785714285714,0.4
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11,0,46-55,Upper-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,663.45,0.7333333333333333
20,No,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,927.6666666666666,0.6666666666666666
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,0,26-35,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,452.75,0.6666666666666666
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3,0,36-45,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,125.8125,0.6
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12,0,46-55,Upper-Mid,>10 years,High Risk,Recent promotion <5 years,Experienced,450.51612903225805,0.6875
36,No,Non-Travel,894,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2,0,36-45,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,874.8,0.5
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4,0,36-45,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,488.7142857142857,0.6666666666666666
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7,0,46-55,High,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,470.97297297297297,0.7272727272727273
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11,0,36-45,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,1173.5333333333333,0.6666666666666666
35,Yes,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7,1,26-35,Lower-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,327.2142857142857,0.75
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9,0,36-45,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,236.75,0.7857142857142857
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9,0,26-35,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,380.6363636363636,0.0
33,No,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,786.4285714285714,0.2857142857142857
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,497.27272727272725,0.5
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,497.8181818181818,0.0
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,0,46-55,Low,2-3 years,High Risk,Recent promotion <5 years,Experienced,143.72222222222223,0.6666666666666666
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,0,36-45,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,488.0,0.6
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,0,46-55,High,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,532.4,0.5
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0,0,46-55,High,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,640.7916666666666,0.7777777777777778
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2,0,36-45,Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,321.90909090909093,0.0
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,909.3333333333334,0.6666666666666666
33,No,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2,0,26-35,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,671.0,0.7142857142857143
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,No,14,3,2,2,10,2,2,3,2,0,2,0,36-45,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,486.09090909090907,0.5
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2,0,36-45,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,355.0,0.6666666666666666
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Yes,11,3,1,0,5,2,3,5,4,1,2,1,<=25,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Early Career,664.8333333333334,0.6666666666666666
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,No,19,3,4,1,7,5,2,0,0,0,0,0,36-45,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,413.25,0.0
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,No,15,3,3,0,11,2,3,4,3,1,2,0,46-55,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,583.75,0.6
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7,1,46-55,Low,6-10 years,High Risk,No promotion >=5 years,Experienced,132.75,0.7
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,12,3,1,0,1,2,3,1,0,0,0,1,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,696.5,0.0
26,No,Non-Travel,786,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7,0,26-35,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,321.25,0.875
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2,0,46-55,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,393.0,0.4
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,No,14,3,3,1,15,3,4,15,10,4,13,0,26-35,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,249.125,0.625
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,No,20,4,3,1,19,2,4,1,0,0,0,0,>55,Upper-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,544.15,0.0
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,No,18,3,4,3,14,6,3,14,11,2,13,0,26-35,Low,>10 years,Lower Risk,Recent promotion <5 years,Experienced,135.2,0.7333333333333333
37,No,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3,0,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,1360.7142857142858,0.42857142857142855
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,0,26-35,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,266.27272727272725,0.8181818181818182
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2,1,<=25,Low,2-3 years,High Risk,Recent promotion <5 years,Early Career,568.75,0.5
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,0,36-45,Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,787.9,0.7777777777777778
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4,0,26-35,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,704.2857142857143,0.6666666666666666
43,No,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,0,36-45,Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,713.3636363636364,0.8181818181818182
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,0,<=25,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,733.5,0.5
41,No,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,0,36-45,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,840.0909090909091,0.7272727272727273
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,297.4,0.5
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,0,36-45,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,250.11111111111111,0.5
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,0,36-45,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,413.38461538461536,0.625
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,1,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,777.5,0.0
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,1,46-55,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,497.53846153846155,0.20833333333333334
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,576.25,0.5
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,0,36-45,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,759.2727272727273,0.2727272727272727
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,312.09090909090907,0.3333333333333333
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,496.7142857142857,0.3333333333333333
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,0,36-45,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,584.5454545454545,0.5
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0,36-45,Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,342.94736842105266,0.0
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,0,<=25,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,558.1428571428571,0.2857142857142857
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0,46-55,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,278.1,0.6363636363636364
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,382.3888888888889,0.875
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,0,26-35,Low,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,260.1818181818182,0.0
47,No,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0,46-55,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,995.6,0.0
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0,46-55,Upper-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,740.5714285714286,0.5454545454545454
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,1,36-45,Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,360.8235294117647,0.6666666666666666
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,1,26-35,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,612.2727272727273,0.0
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,0,<=25,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,823.75,0.5
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,523.8,0.6666666666666666
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,0,36-45,Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,647.2,0.8
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0,26-35,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,873.6363636363636,0.6
40,No,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,0,36-45,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,901.5,0.36363636363636365
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0,36-45,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,975.6,0.0
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,451.6363636363636,0.7
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,536.25,0.6666666666666666
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,1,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,311.42857142857144,0.4
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0,26-35,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,1192.2857142857142,0.3333333333333333
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,492.14285714285717,0.2857142857142857
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,920.0,0.6666666666666666
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0,26-35,Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,572.1818181818181,0.5
30,No,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,549.2307692307693,0.875
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,0,26-35,Low,4-5 years,High Risk,Recent promotion <5 years,Experienced,418.85714285714283,0.0
33,No,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,0,26-35,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,367.64285714285717,0.5833333333333334
